t,x,y,z
61.65,-10.1246,-3.60509,35.4431
61.66,-9.46785,-2.87303,34.8228
61.67,-8.80947,-2.25454,34.137
61.68,-8.16018,-1.74436,33.4055
61.69,-7.52904,-1.33438,32.6451
61.7,-6.92341,-1.01472,31.8694
61.71,-6.34892,-0.774672,31.089
61.72,-5.80967,-0.60343,30.312
61.73,-5.30835,-0.49062,29.5441
61.74,-4.84644,-0.426639,28.7895
61.75,-4.4244,-0.402867,28.0507
61.76,-4.0419,-0.411761,27.3295
61.77,-3.69796,-0.446862,26.6266
61.78,-3.39114,-0.502762,25.9425
61.79,-3.11965,-0.575028,25.2771
61.8,-2.88153,-0.660106,24.6302
61.81,-2.67466,-0.755229,24.0014
61.82,-2.49693,-0.858309,23.3903
61.83,-2.34625,-0.967853,22.7966
61.84,-2.2206,-1.08287,22.2198
61.85,-2.1181,-1.20278,21.6595
61.86,-2.03698,-1.32739,21.1155
61.87,-1.97568,-1.45678,20.5874
61.88,-1.93276,-1.5913,20.075
61.89,-1.907,-1.73151,19.5782
61.9,-1.89734,-1.87816,19.0968
61.91,-1.9029,-2.03212,18.631
61.92,-1.92298,-2.19445,18.1806
61.93,-1.95705,-2.36629,17.7458
61.94,-2.00474,-2.54892,17.3268
61.95,-2.06584,-2.74373,16.924
61.96,-2.14032,-2.95219,16.5377
61.97,-2.22828,-3.17589,16.1686
61.98,-2.32995,-3.41652,15.8172
61.99,-2.44574,-3.67588,15.4845
62,-2.57618,-3.95584,15.1716
62.01,-2.72192,-4.2584,14.8797
62.02,-2.88376,-4.58563,14.6104
62.03,-3.06262,-4.93967,14.3656
62.04,-3.25953,-5.32272,14.1476
62.05,-3.47566,-5.737,13.959
62.06,-3.71224,-6.18474,13.803
62.07,-3.97062,-6.66805,13.6834
62.08,-4.2522,-7.18892,13.6043
62.09,-4.55845,-7.74905,13.571
62.1,-4.89081,-8.34977,13.5891
62.11,-5.2507,-8.9918,13.6653
62.12,-5.63944,-9.67509,13.8072
62.13,-6.05817,-10.3985,14.0232
62.14,-6.50773,-11.1595,14.3225
62.15,-6.98858,-11.9537,14.7152
62.16,-7.50061,-12.7746,15.2121
62.17,-8.04296,-13.613,15.8239
62.18,-8.61383,-14.4563,16.5613
62.19,-9.21024,-15.2885,17.4341
62.2,-9.82774,-16.0894,18.4499
62.21,-10.4602,-16.8351,19.6135
62.22,-11.0997,-17.4973,20.925
62.23,-11.736,-18.0449,22.3786
62.24,-12.357,-18.4446,23.9611
62.25,-12.9485,-18.6633,25.6502
62.26,-13.4945,-18.6704,27.4141
62.27,-13.9779,-18.4411,29.2118
62.28,-14.3813,-17.9594,30.9939
62.29,-14.6882,-17.2218,32.7055
62.3,-14.8836,-16.2387,34.29
62.31,-14.9559,-15.0356,35.6935
62.32,-14.8978,-13.6519,36.8701
62.33,-14.7068,-12.1379,37.7858
62.34,-14.3859,-10.5504,38.4214
62.35,-13.9433,-8.94759,38.7738
62.36,-13.3917,-7.38409,38.8549
62.37,-12.7477,-5.9065,38.6891
62.38,-12.03,-4.55079,38.3094
62.39,-11.2586,-3.34111,37.7538
62.4,-10.453,-2.29012,37.061
62.41,-9.63189,-1.4004,36.2677
62.42,-8.81186,-0.666526,35.4065
62.43,-8.00714,-0.0772976,34.505
62.44,-7.22933,0.382095,33.585
62.45,-6.48743,0.728264,32.6633
62.46,-5.78798,0.978203,31.7518
62.47,-5.13529,1.14829,30.8588
62.48,-4.53178,1.25364,29.9894
62.49,-3.97825,1.30773,29.1464
62.5,-3.47424,1.32231,28.331
62.51,-3.01832,1.30733,27.5434
62.52,-2.60829,1.2711,26.7828
62.53,-2.24148,1.22045,26.0483
62.54,-1.91486,1.16082,25.3384
62.55,-1.62526,1.09657,24.652
62.56,-1.36942,1.03104,23.9876
62.57,-1.14411,0.966787,23.344
62.58,-0.946217,0.905698,22.7201
62.59,-0.772761,0.849129,22.1148
62.6,-0.620937,0.798009,21.5272
62.61,-0.488137,0.752939,20.9565
62.62,-0.371956,0.714269,20.402
62.63,-0.270194,0.682161,19.8629
62.64,-0.180852,0.656648,19.3387
62.65,-0.102123,0.637671,18.8289
62.66,-0.0323802,0.625121,18.3331
62.67,0.0298369,0.618862,17.8506
62.68,0.0858363,0.618756,17.3813
62.69,0.136789,0.624679,16.9246
62.7,0.183745,0.636537,16.4802
62.71,0.227645,0.654271,16.0479
62.72,0.269339,0.677874,15.6272
62.73,0.309596,0.707388,15.218
62.74,0.349121,0.742916,14.8199
62.75,0.388564,0.784625,14.4327
62.76,0.42853,0.832749,14.0562
62.77,0.469594,0.887591,13.6901
62.78,0.51231,0.949534,13.3343
62.79,0.557218,1.01904,12.9886
62.8,0.604853,1.09664,12.6529
62.81,0.655757,1.18298,12.327
62.82,0.710486,1.27879,12.0109
62.83,0.769615,1.3849,11.7046
62.84,0.833751,1.50225,11.408
62.85,0.903537,1.6319,11.1213
62.86,0.979663,1.77505,10.8444
62.87,1.06287,1.933,10.5778
62.88,1.15397,2.10726,10.3215
62.89,1.25383,2.29944,10.0761
62.9,1.36342,2.51138,9.84197
62.91,1.48379,2.74506,9.61989
62.92,1.61608,3.00269,9.41069
62.93,1.76155,3.28668,9.21544
62.94,1.92158,3.59967,9.03549
62.95,2.09769,3.94452,8.8725
62.96,2.29152,4.32432,8.72853
62.97,2.50488,4.74239,8.60609
62.98,2.7397,5.20227,8.50825
62.99,2.99812,5.70764,8.43874
63,3.28239,6.26234,8.40208
63.01,3.59494,6.87024,8.40372
63.02,3.93832,7.53512,8.45022
63.03,4.3152,8.26052,8.5494
63.04,4.7283,9.04948,8.71053
63.05,5.18033,9.90422,8.94455
63.06,5.67392,10.8257,9.2642
63.07,6.21143,11.8132,9.68417
63.08,6.79483,12.8632,10.2211
63.09,7.4254,13.9691,10.8936
63.1,8.10348,15.1197,11.7215
63.11,8.82803,16.2983,12.7259
63.12,9.59624,17.4815,13.9271
63.13,10.4029,18.6377,15.3438
63.14,11.24,19.7271,16.9902
63.15,12.0958,20.7004,18.873
63.16,12.955,21.5009,20.9877
63.17,13.7977,22.0659,23.3152
63.18,14.6,22.3314,25.8174
63.19,15.3343,22.2384,28.4359
63.2,15.9705,21.7404,31.0914
63.21,16.4781,20.812,33.6873
63.22,16.8283,19.4561,36.1173
63.23,16.9967,17.7084,38.2752
63.24,16.9664,15.6368,40.0679
63.25,16.73,13.3358,41.4263
63.26,16.2904,10.9159,42.3144
63.27,15.6612,8.49069,42.7317
63.28,14.8652,6.16349,42.7106
63.29,13.9316,4.01769,42.3088
63.3,12.8939,2.11103,41.5994
63.31,11.7864,0.474679,40.6604
63.32,10.6421,-0.883842,39.5662
63.33,9.49037,-1.97559,38.3818
63.34,8.35638,-2.82431,37.1595
63.35,7.26005,-3.46094,35.9389
63.36,6.21637,-3.91916,34.7476
63.37,5.23567,-4.23223,33.6028
63.38,4.32428,-4.43093,32.5144
63.39,3.48512,-4.54247,31.4861
63.4,2.71846,-4.59017,30.518
63.41,2.02251,-4.59342,29.6078
63.42,1.39398,-4.56806,28.7518
63.43,0.828529,-4.52677,27.9456
63.44,0.321175,-4.47956,27.1849
63.45,-0.13344,-4.43421,26.4656
63.46,-0.540816,-4.3967,25.7841
63.47,-0.906421,-4.37155,25.1371
63.48,-1.23558,-4.36214,24.5219
63.49,-1.53338,-4.37097,23.9364
63.5,-1.80465,-4.39986,23.3788
63.51,-2.05387,-4.45013,22.8479
63.52,-2.28524,-4.52276,22.3428
63.53,-2.50261,-4.61844,21.8629
63.54,-2.70954,-4.73773,21.4079
63.55,-2.90929,-4.88106,20.978
63.56,-3.10485,-5.04882,20.5733
63.57,-3.29895,-5.24138,20.1945
63.58,-3.49413,-5.45912,19.8424
63.59,-3.69269,-5.7024,19.5181
63.6,-3.89675,-5.97161,19.2231
63.61,-4.10829,-6.26712,18.9589
63.62,-4.3291,-6.58924,18.7276
63.63,-4.56085,-6.93822,18.5314
63.64,-4.80506,-7.31418,18.3731
63.65,-5.06311,-7.71703,18.2555
63.66,-5.33622,-8.14641,18.1821
63.67,-5.62547,-8.6016,18.1565
63.68,-5.9317,-9.08137,18.1829
63.69,-6.25557,-9.58389,18.2656
63.7,-6.59744,-10.1066,18.4094
63.71,-6.95735,-10.6459,18.619
63.72,-7.33496,-11.1973,18.8993
63.73,-7.72946,-11.7548,19.2552
63.74,-8.13948,-12.3114,19.6909
63.75,-8.56305,-12.8581,20.2102
63.76,-8.99745,-13.3846,20.8158
63.77,-9.43916,-13.8789,21.5087
63.78,-9.88379,-14.3277,22.2881
63.79,-10.326,-14.7165,23.1506
63.8,-10.7596,-15.0297,24.09
63.81,-11.1775,-15.2522,25.0962
63.82,-11.5718,-15.3692,26.156
63.83,-11.9341,-15.3677,27.2519
63.84,-12.2556,-15.2376,28.363
63.85,-12.5276,-14.9726,29.4657
63.86,-12.742,-14.5713,30.5341
63.87,-12.8913,-14.0377,31.5418
63.88,-12.9695,-13.3816,32.4629
63.89,-12.9726,-12.6184,33.2743
63.9,-12.8984,-11.7682,33.9565
63.91,-12.747,-10.8548,34.4953
63.92,-12.5212,-9.904,34.8823
63.93,-12.2256,-8.94188,35.1153
63.94,-11.867,-7.99332,35.198
63.95,-11.4538,-7.08048,35.1388
63.96,-10.9956,-6.22182,34.9506
63.97,-10.5025,-5.43149,34.6485
63.98,-9.98485,-4.71917,34.2493
63.99,-9.45266,-4.0903,33.7699
64,-8.91539,-3.54655,33.2268
64.01,-8.38157,-3.08647,32.6349
64.02,-7.85867,-2.70626,32.0078
64.03,-7.35299,-2.40039,31.3567
64.04,-6.86967,-2.16232,30.6913
64.05,-6.41267,-1.98499,30.0192
64.06,-5.98494,-1.8613,29.3466
64.07,-5.58846,-1.78436,28.6782
64.08,-5.22438,-1.74777,28.0176
64.09,-4.89319,-1.74575,27.3673
64.1,-4.59478,-1.77319,26.7294
64.11,-4.32863,-1.82571,26.1051
64.12,-4.09386,-1.89961,25.4954
64.13,-3.88938,-1.99188,24.901
64.14,-3.71393,-2.10013,24.3224
64.15,-3.56617,-2.22252,23.7599
64.16,-3.44475,-2.35774,23.2138
64.17,-3.34833,-2.50489,22.6844
64.18,-3.27565,-2.66351,22.1718
64.19,-3.22553,-2.83345,21.6765
64.2,-3.1969,-3.01487,21.1987
64.21,-3.18883,-3.20819,20.7388
64.22,-3.20053,-3.41405,20.2974
64.23,-3.23135,-3.63326,19.875
64.24,-3.28077,-3.86683,19.4725
64.25,-3.34846,-4.11586,19.0905
64.26,-3.43421,-4.3816,18.7303
64.27,-3.53794,-4.66536,18.393
64.28,-3.65974,-4.96854,18.08
64.29,-3.79979,-5.29256,17.793
64.3,-3.95842,-5.63886,17.5339
64.31,-4.13603,-6.00882,17.3051
64.32,-4.33316,-6.4038,17.109
64.33,-4.55037,-6.82497,16.9486
64.34,-4.78829,-7.27335,16.8274
64.35,-5.0476,-7.74964,16.749
64.36,-5.32891,-8.2542,16.7179
64.37,-5.63284,-8.78683,16.7388
64.38,-5.95985,-9.34671,16.8169
64.39,-6.31028,-9.93217,16.958
64.4,-6.68421,-10.5405,17.1681
